N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Batch size
32,32,16,10,opt,fc206/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc207/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc208/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc209/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc210/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc211/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc212/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc213/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc214/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc215/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc216/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc217/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc218/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc219/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc220/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc221/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc222/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc223/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc224/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc225/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc226/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc227/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc228/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc229/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc230/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc231/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc232/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc233/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc234/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc235/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc236/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc237/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc238/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc239/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc240/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc241/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc242/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc243/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc244/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc245/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc246/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc247/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc248/MatMul,3145752,24,25769803776,402653184,1623195648,1610612736,25769803776,805306368,1207959552,12582912,1024,131072,131072,262144,64
32,32,16,10,opt,fc249/MatMul,24624,48,402653184,6291456,12681216,12582912,402653184,12582912,18874368,98304,1024,131072,131072,262144,64
32,32,16,10,opt,fc250/MatMul,1048600,24,8589934592,134217728,541065216,536870912,8589934592,268435456,402653184,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc251/MatMul,8224,32,134217728,4194304,4227072,4194304,134217728,4194304,8388608,32768,1024,131072,131072,262144,64
32,32,16,10,opt,fc252/MatMul,4194328,24,34359738368,536870912,2164260864,2147483648,34359738368,1073741824,1610612736,16777216,1024,131072,131072,262144,64
32,32,16,10,opt,fc253/MatMul,32816,48,536870912,16777216,16908288,16777216,536870912,8388608,25165824,131072,1024,131072,131072,262144,64
32,32,16,10,opt,fc254/MatMul,4194320,16,34359738368,1073741824,2151677952,2147483648,34359738368,1073741824,2147483648,4194304,1024,131072,131072,262144,64
32,32,16,10,opt,fc255/MatMul,32800,32,536870912,16777216,16809984,16777216,536870912,16777216,33554432,32768,1024,131072,131072,262144,64
32,32,16,10,llama,fc0/MatMul,4915216,16,40265318400,1258291200,2532311040,2516582400,40265318400,1258291200,2516582400,15728640,1024,131072,131072,262144,64
32,32,16,10,llama,fc1/MatMul,41008,48,671088640,20971520,21102592,20971520,671088640,10485760,31457280,131072,1024,131072,131072,262144,64
32,32,16,10,llama,fc2/MatMul,1638416,16,13421772800,419430400,844103680,838860800,13421772800,419430400,838860800,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc3/MatMul,20516,36,209715200,6553600,6594560,6553600,209715200,5242880,11796480,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc4/MatMul,6553616,16,53687091200,1677721600,3376414720,3355443200,53687091200,1677721600,3355443200,20971520,1024,131072,131072,262144,64
32,32,16,10,llama,fc5/MatMul,51248,48,838860800,13107200,26378240,26214400,838860800,26214400,39321600,163840,1024,131072,131072,262144,64
32,32,16,10,llama,fc6/MatMul,6553616,16,53687091200,1677721600,3360686080,3355443200,53687091200,1677721600,3355443200,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc7/MatMul,81956,36,838860800,26214400,26255360,26214400,838860800,20971520,47185920,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc8/MatMul,4915216,16,40265318400,1258291200,2532311040,2516582400,40265318400,1258291200,2516582400,15728640,1024,131072,131072,262144,64
32,32,16,10,llama,fc9/MatMul,41008,48,671088640,20971520,21102592,20971520,671088640,10485760,31457280,131072,1024,131072,131072,262144,64
32,32,16,10,llama,fc10/MatMul,1638416,16,13421772800,419430400,844103680,838860800,13421772800,419430400,838860800,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc11/MatMul,20516,36,209715200,6553600,6594560,6553600,209715200,5242880,11796480,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc12/MatMul,6553616,16,53687091200,1677721600,3376414720,3355443200,53687091200,1677721600,3355443200,20971520,1024,131072,131072,262144,64
32,32,16,10,llama,fc13/MatMul,51248,48,838860800,13107200,26378240,26214400,838860800,26214400,39321600,163840,1024,131072,131072,262144,64
32,32,16,10,llama,fc14/MatMul,6553616,16,53687091200,1677721600,3360686080,3355443200,53687091200,1677721600,3355443200,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc15/MatMul,81956,36,838860800,26214400,26255360,26214400,838860800,20971520,47185920,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc16/MatMul,4915216,16,40265318400,1258291200,2532311040,2516582400,40265318400,1258291200,2516582400,15728640,1024,131072,131072,262144,64
32,32,16,10,llama,fc17/MatMul,41008,48,671088640,20971520,21102592,20971520,671088640,10485760,31457280,131072,1024,131072,131072,262144,64
32,32,16,10,llama,fc18/MatMul,1638416,16,13421772800,419430400,844103680,838860800,13421772800,419430400,838860800,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc19/MatMul,20516,36,209715200,6553600,6594560,6553600,209715200,5242880,11796480,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc20/MatMul,6553616,16,53687091200,1677721600,3376414720,3355443200,53687091200,1677721600,3355443200,20971520,1024,131072,131072,262144,64
32,32,16,10,llama,fc21/MatMul,51248,48,838860800,13107200,26378240,26214400,838860800,26214400,39321600,163840,1024,131072,131072,262144,64
32,32,16,10,llama,fc22/MatMul,6553616,16,53687091200,1677721600,3360686080,3355443200,53687091200,1677721600,3355443200,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc23/MatMul,81956,36,838860800,26214400,26255360,26214400,838860800,20971520,47185920,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc24/MatMul,4915216,16,40265318400,1258291200,2532311040,2516582400,40265318400,1258291200,2516582400,15728640,1024,131072,131072,262144,64
32,32,16,10,llama,fc25/MatMul,41008,48,671088640,20971520,21102592,20971520,671088640,10485760,31457280,131072,1024,131072,131072,262144,64
32,32,16,10,llama,fc26/MatMul,1638416,16,13421772800,419430400,844103680,838860800,13421772800,419430400,838860800,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc27/MatMul,20516,36,209715200,6553600,6594560,6553600,209715200,5242880,11796480,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc28/MatMul,6553616,16,53687091200,1677721600,3376414720,3355443200,53687091200,1677721600,3355443200,20971520,1024,131072,131072,262144,64
32,32,16,10,llama,fc29/MatMul,51248,48,838860800,13107200,26378240,26214400,838860800,26214400,39321600,163840,1024,131072,131072,262144,64
32,32,16,10,llama,fc30/MatMul,6553616,16,53687091200,1677721600,3360686080,3355443200,53687091200,1677721600,3355443200,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc31/MatMul,81956,36,838860800,26214400,26255360,26214400,838860800,20971520,47185920,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc32/MatMul,4915216,16,40265318400,1258291200,2532311040,2516582400,40265318400,1258291200,2516582400,15728640,1024,131072,131072,262144,64
32,32,16,10,llama,fc33/MatMul,41008,48,671088640,20971520,21102592,20971520,671088640,10485760,31457280,131072,1024,131072,131072,262144,64
32,32,16,10,llama,fc34/MatMul,1638416,16,13421772800,419430400,844103680,838860800,13421772800,419430400,838860800,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc35/MatMul,20516,36,209715200,6553600,6594560,6553600,209715200,5242880,11796480,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc36/MatMul,6553616,16,53687091200,1677721600,3376414720,3355443200,53687091200,1677721600,3355443200,20971520,1024,131072,131072,262144,64
32,32,16,10,llama,fc37/MatMul,51248,48,838860800,13107200,26378240,26214400,838860800,26214400,39321600,163840,1024,131072,131072,262144,64
32,32,16,10,llama,fc38/MatMul,6553616,16,53687091200,1677721600,3360686080,3355443200,53687091200,1677721600,3355443200,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc39/MatMul,81956,36,838860800,26214400,26255360,26214400,838860800,20971520,47185920,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc40/MatMul,4915216,16,40265318400,1258291200,2532311040,2516582400,40265318400,1258291200,2516582400,15728640,1024,131072,131072,262144,64
32,32,16,10,llama,fc41/MatMul,41008,48,671088640,20971520,21102592,20971520,671088640,10485760,31457280,131072,1024,131072,131072,262144,64
32,32,16,10,llama,fc42/MatMul,1638416,16,13421772800,419430400,844103680,838860800,13421772800,419430400,838860800,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc43/MatMul,20516,36,209715200,6553600,6594560,6553600,209715200,5242880,11796480,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc44/MatMul,6553616,16,53687091200,1677721600,3376414720,3355443200,53687091200,1677721600,3355443200,20971520,1024,131072,131072,262144,64
32,32,16,10,llama,fc45/MatMul,51248,48,838860800,13107200,26378240,26214400,838860800,26214400,39321600,163840,1024,131072,131072,262144,64
32,32,16,10,llama,fc46/MatMul,6553616,16,53687091200,1677721600,3360686080,3355443200,53687091200,1677721600,3355443200,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc47/MatMul,81956,36,838860800,26214400,26255360,26214400,838860800,20971520,47185920,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc48/MatMul,4915216,16,40265318400,1258291200,2532311040,2516582400,40265318400,1258291200,2516582400,15728640,1024,131072,131072,262144,64
32,32,16,10,llama,fc49/MatMul,41008,48,671088640,20971520,21102592,20971520,671088640,10485760,31457280,131072,1024,131072,131072,262144,64
32,32,16,10,llama,fc50/MatMul,1638416,16,13421772800,419430400,844103680,838860800,13421772800,419430400,838860800,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc51/MatMul,20516,36,209715200,6553600,6594560,6553600,209715200,5242880,11796480,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc52/MatMul,6553616,16,53687091200,1677721600,3376414720,3355443200,53687091200,1677721600,3355443200,20971520,1024,131072,131072,262144,64
32,32,16,10,llama,fc53/MatMul,51248,48,838860800,13107200,26378240,26214400,838860800,26214400,39321600,163840,1024,131072,131072,262144,64
32,32,16,10,llama,fc54/MatMul,6553616,16,53687091200,1677721600,3360686080,3355443200,53687091200,1677721600,3355443200,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc55/MatMul,81956,36,838860800,26214400,26255360,26214400,838860800,20971520,47185920,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc56/MatMul,4915216,16,40265318400,1258291200,2532311040,2516582400,40265318400,1258291200,2516582400,15728640,1024,131072,131072,262144,64
32,32,16,10,llama,fc57/MatMul,41008,48,671088640,20971520,21102592,20971520,671088640,10485760,31457280,131072,1024,131072,131072,262144,64
32,32,16,10,llama,fc58/MatMul,1638416,16,13421772800,419430400,844103680,838860800,13421772800,419430400,838860800,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc59/MatMul,20516,36,209715200,6553600,6594560,6553600,209715200,5242880,11796480,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc60/MatMul,6553616,16,53687091200,1677721600,3376414720,3355443200,53687091200,1677721600,3355443200,20971520,1024,131072,131072,262144,64
32,32,16,10,llama,fc61/MatMul,51248,48,838860800,13107200,26378240,26214400,838860800,26214400,39321600,163840,1024,131072,131072,262144,64
32,32,16,10,llama,fc62/MatMul,6553616,16,53687091200,1677721600,3360686080,3355443200,53687091200,1677721600,3355443200,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc63/MatMul,81956,36,838860800,26214400,26255360,26214400,838860800,20971520,47185920,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc64/MatMul,4915216,16,40265318400,1258291200,2532311040,2516582400,40265318400,1258291200,2516582400,15728640,1024,131072,131072,262144,64
32,32,16,10,llama,fc65/MatMul,41008,48,671088640,20971520,21102592,20971520,671088640,10485760,31457280,131072,1024,131072,131072,262144,64
32,32,16,10,llama,fc66/MatMul,1638416,16,13421772800,419430400,844103680,838860800,13421772800,419430400,838860800,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc67/MatMul,20516,36,209715200,6553600,6594560,6553600,209715200,5242880,11796480,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc68/MatMul,6553616,16,53687091200,1677721600,3376414720,3355443200,53687091200,1677721600,3355443200,20971520,1024,131072,131072,262144,64
32,32,16,10,llama,fc69/MatMul,51248,48,838860800,13107200,26378240,26214400,838860800,26214400,39321600,163840,1024,131072,131072,262144,64
32,32,16,10,llama,fc70/MatMul,6553616,16,53687091200,1677721600,3360686080,3355443200,53687091200,1677721600,3355443200,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc71/MatMul,81956,36,838860800,26214400,26255360,26214400,838860800,20971520,47185920,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc72/MatMul,4915216,16,40265318400,1258291200,2532311040,2516582400,40265318400,1258291200,2516582400,15728640,1024,131072,131072,262144,64
32,32,16,10,llama,fc73/MatMul,41008,48,671088640,20971520,21102592,20971520,671088640,10485760,31457280,131072,1024,131072,131072,262144,64
32,32,16,10,llama,fc74/MatMul,1638416,16,13421772800,419430400,844103680,838860800,13421772800,419430400,838860800,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc75/MatMul,20516,36,209715200,6553600,6594560,6553600,209715200,5242880,11796480,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc76/MatMul,6553616,16,53687091200,1677721600,3376414720,3355443200,53687091200,1677721600,3355443200,20971520,1024,131072,131072,262144,64
32,32,16,10,llama,fc77/MatMul,51248,48,838860800,13107200,26378240,26214400,838860800,26214400,39321600,163840,1024,131072,131072,262144,64
32,32,16,10,llama,fc78/MatMul,6553616,16,53687091200,1677721600,3360686080,3355443200,53687091200,1677721600,3355443200,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc79/MatMul,81956,36,838860800,26214400,26255360,26214400,838860800,20971520,47185920,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc80/MatMul,4915216,16,40265318400,1258291200,2532311040,2516582400,40265318400,1258291200,2516582400,15728640,1024,131072,131072,262144,64
32,32,16,10,llama,fc81/MatMul,41008,48,671088640,20971520,21102592,20971520,671088640,10485760,31457280,131072,1024,131072,131072,262144,64
32,32,16,10,llama,fc82/MatMul,1638416,16,13421772800,419430400,844103680,838860800,13421772800,419430400,838860800,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc83/MatMul,20516,36,209715200,6553600,6594560,6553600,209715200,5242880,11796480,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc84/MatMul,6553616,16,53687091200,1677721600,3376414720,3355443200,53687091200,1677721600,3355443200,20971520,1024,131072,131072,262144,64
32,32,16,10,llama,fc85/MatMul,51248,48,838860800,13107200,26378240,26214400,838860800,26214400,39321600,163840,1024,131072,131072,262144,64
32,32,16,10,llama,fc86/MatMul,6553616,16,53687091200,1677721600,3360686080,3355443200,53687091200,1677721600,3355443200,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc87/MatMul,81956,36,838860800,26214400,26255360,26214400,838860800,20971520,47185920,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc88/MatMul,4915216,16,40265318400,1258291200,2532311040,2516582400,40265318400,1258291200,2516582400,15728640,1024,131072,131072,262144,64
32,32,16,10,llama,fc89/MatMul,41008,48,671088640,20971520,21102592,20971520,671088640,10485760,31457280,131072,1024,131072,131072,262144,64
32,32,16,10,llama,fc90/MatMul,1638416,16,13421772800,419430400,844103680,838860800,13421772800,419430400,838860800,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc91/MatMul,20516,36,209715200,6553600,6594560,6553600,209715200,5242880,11796480,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc92/MatMul,6553616,16,53687091200,1677721600,3376414720,3355443200,53687091200,1677721600,3355443200,20971520,1024,131072,131072,262144,64
32,32,16,10,llama,fc93/MatMul,51248,48,838860800,13107200,26378240,26214400,838860800,26214400,39321600,163840,1024,131072,131072,262144,64
32,32,16,10,llama,fc94/MatMul,6553616,16,53687091200,1677721600,3360686080,3355443200,53687091200,1677721600,3355443200,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc95/MatMul,81956,36,838860800,26214400,26255360,26214400,838860800,20971520,47185920,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc96/MatMul,4915216,16,40265318400,1258291200,2532311040,2516582400,40265318400,1258291200,2516582400,15728640,1024,131072,131072,262144,64
32,32,16,10,llama,fc97/MatMul,41008,48,671088640,20971520,21102592,20971520,671088640,10485760,31457280,131072,1024,131072,131072,262144,64
32,32,16,10,llama,fc98/MatMul,1638416,16,13421772800,419430400,844103680,838860800,13421772800,419430400,838860800,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc99/MatMul,20516,36,209715200,6553600,6594560,6553600,209715200,5242880,11796480,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc100/MatMul,6553616,16,53687091200,1677721600,3376414720,3355443200,53687091200,1677721600,3355443200,20971520,1024,131072,131072,262144,64
32,32,16,10,llama,fc101/MatMul,51248,48,838860800,13107200,26378240,26214400,838860800,26214400,39321600,163840,1024,131072,131072,262144,64
32,32,16,10,llama,fc102/MatMul,6553616,16,53687091200,1677721600,3360686080,3355443200,53687091200,1677721600,3355443200,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc103/MatMul,81956,36,838860800,26214400,26255360,26214400,838860800,20971520,47185920,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc104/MatMul,4915216,16,40265318400,1258291200,2532311040,2516582400,40265318400,1258291200,2516582400,15728640,1024,131072,131072,262144,64
32,32,16,10,llama,fc105/MatMul,41008,48,671088640,20971520,21102592,20971520,671088640,10485760,31457280,131072,1024,131072,131072,262144,64
32,32,16,10,llama,fc106/MatMul,1638416,16,13421772800,419430400,844103680,838860800,13421772800,419430400,838860800,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc107/MatMul,20516,36,209715200,6553600,6594560,6553600,209715200,5242880,11796480,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc108/MatMul,6553616,16,53687091200,1677721600,3376414720,3355443200,53687091200,1677721600,3355443200,20971520,1024,131072,131072,262144,64
32,32,16,10,llama,fc109/MatMul,51248,48,838860800,13107200,26378240,26214400,838860800,26214400,39321600,163840,1024,131072,131072,262144,64
32,32,16,10,llama,fc110/MatMul,6553616,16,53687091200,1677721600,3360686080,3355443200,53687091200,1677721600,3355443200,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc111/MatMul,81956,36,838860800,26214400,26255360,26214400,838860800,20971520,47185920,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc112/MatMul,4915216,16,40265318400,1258291200,2532311040,2516582400,40265318400,1258291200,2516582400,15728640,1024,131072,131072,262144,64
32,32,16,10,llama,fc113/MatMul,41008,48,671088640,20971520,21102592,20971520,671088640,10485760,31457280,131072,1024,131072,131072,262144,64
32,32,16,10,llama,fc114/MatMul,1638416,16,13421772800,419430400,844103680,838860800,13421772800,419430400,838860800,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc115/MatMul,20516,36,209715200,6553600,6594560,6553600,209715200,5242880,11796480,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc116/MatMul,6553616,16,53687091200,1677721600,3376414720,3355443200,53687091200,1677721600,3355443200,20971520,1024,131072,131072,262144,64
32,32,16,10,llama,fc117/MatMul,51248,48,838860800,13107200,26378240,26214400,838860800,26214400,39321600,163840,1024,131072,131072,262144,64
32,32,16,10,llama,fc118/MatMul,6553616,16,53687091200,1677721600,3360686080,3355443200,53687091200,1677721600,3355443200,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc119/MatMul,81956,36,838860800,26214400,26255360,26214400,838860800,20971520,47185920,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc120/MatMul,4915216,16,40265318400,1258291200,2532311040,2516582400,40265318400,1258291200,2516582400,15728640,1024,131072,131072,262144,64
32,32,16,10,llama,fc121/MatMul,41008,48,671088640,20971520,21102592,20971520,671088640,10485760,31457280,131072,1024,131072,131072,262144,64
32,32,16,10,llama,fc122/MatMul,1638416,16,13421772800,419430400,844103680,838860800,13421772800,419430400,838860800,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc123/MatMul,20516,36,209715200,6553600,6594560,6553600,209715200,5242880,11796480,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc124/MatMul,6553616,16,53687091200,1677721600,3376414720,3355443200,53687091200,1677721600,3355443200,20971520,1024,131072,131072,262144,64
32,32,16,10,llama,fc125/MatMul,51248,48,838860800,13107200,26378240,26214400,838860800,26214400,39321600,163840,1024,131072,131072,262144,64
32,32,16,10,llama,fc126/MatMul,6553616,16,53687091200,1677721600,3360686080,3355443200,53687091200,1677721600,3355443200,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc127/MatMul,81956,36,838860800,26214400,26255360,26214400,838860800,20971520,47185920,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc128/MatMul,4915216,16,40265318400,1258291200,2532311040,2516582400,40265318400,1258291200,2516582400,15728640,1024,131072,131072,262144,64
32,32,16,10,llama,fc129/MatMul,41008,48,671088640,20971520,21102592,20971520,671088640,10485760,31457280,131072,1024,131072,131072,262144,64
32,32,16,10,llama,fc130/MatMul,1638416,16,13421772800,419430400,844103680,838860800,13421772800,419430400,838860800,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc131/MatMul,20516,36,209715200,6553600,6594560,6553600,209715200,5242880,11796480,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc132/MatMul,6553616,16,53687091200,1677721600,3376414720,3355443200,53687091200,1677721600,3355443200,20971520,1024,131072,131072,262144,64
32,32,16,10,llama,fc133/MatMul,51248,48,838860800,13107200,26378240,26214400,838860800,26214400,39321600,163840,1024,131072,131072,262144,64
32,32,16,10,llama,fc134/MatMul,6553616,16,53687091200,1677721600,3360686080,3355443200,53687091200,1677721600,3355443200,5242880,1024,131072,131072,262144,64
32,32,16,10,llama,fc135/MatMul,81956,36,838860800,26214400,26255360,26214400,838860800,20971520,47185920,40960,1024,131072,131072,262144,64
32,32,16,10,llama,fc136/MatMul,4915216,16,40265318400,1258291200,2532311040,2516582400,40265318400,1258291200,2516582400,15728640,1024,131072,131072,262144,64
